Date,Country,Activity,Sex ,Age,Fatal (Y/N),Hemisphere
05-Jan-1961,MOZAMBIQUE,Swimming,M,,N,southern
14-Aug-1960,MOZAMBIQUE,boat with 46 people on board capsized,,,,southern
07-Oct-1959,MOZAMBIQUE,Swimming,M,X,Y,southern
02-Jan-1959,MOZAMBIQUE,Swimming ashore from fishing boat swamped and sunk by a squall,M,33 & 26,Y,southern
21-Dec-1951,MOZAMBIQUE,Swimming,M,15,Y,southern
08-Jun-1910,MOZAMBIQUE,"Steamer Durao struck rock & filled, boats capsized, passengers & crew tried to swim to shore",,,Y,southern
08-Aug-1880,MOZAMBIQUE,Swimming to retrieve a flannel,M,,Y,southern
29-Mar-2015,ITALY,Diving,M,43,,northern
10-Jun-2012,ITALY,Attempting to rescue an injured & beached shark,M,57,2017,northern
20-Aug-2006,ITALY,Sea Disaster,M,,Y,northern
03-Aug-2001,ITALY,Fishing,,,N,northern
24-Sep-1999,ITALY,Fishing,,,N,northern
27-Aug-1998,ITALY,Fishing,,,,northern
30-Jul-1991,ITALY,Canoeing,F,40,N,northern
06-Jun-1989,ITALY,Windsurfing (urinating on his board),M,,N,northern
02-Feb-1989,ITALY,"Scuba diving, but swimming on surface",M,47,Y,northern
22-Aug-1988,ITALY,,M,16,N,northern
03-Dec-1984,ITALY,Boat,,,N,northern
15-Jun-1983,ITALY,Scuba diving,M,,,northern
16-Sep-1978,ITALY,Diving,M,,N,northern
07-Jun-1978,ITALY,,,,,northern
02-Jun-1976,ITALY,Fishing,M,46,N,northern
25-Apr-1975,ITALY,Scuba diving,M,37,,northern
13-Sep-1967,ITALY,Scuba diving,M,21,,northern
25-Aug-1967,ITALY,Spearfishing on Scuba,M,,N,northern
13-Aug-1966,ITALY,Attacked shark with fists,M,21,N,northern
16-Nov-1963,ITALY,Spearfishing,M,28,N,northern
02-Sep-1962,ITALY,Spearfishing with Scuba gear,M,28,Y,northern
06-Sep-1961,ITALY,Fishing,M,33 & 37,N,northern
25-Mar-1956,ITALY,Boating,,,UNKNOWN,northern
27-Jul-1954,ITALY,Fishing trawler Flavio Gioia ,M,,,northern
04-Aug-1952,ITALY,Fishing,M,17,N,northern
05-Aug-1952,ITALY,Fishing,,19,Y,northern
29-Sep-1951,ITALY,Swimming,F,21,Y,northern
03-Sep-1951,ITALY,Fishing for squid,M,,N,northern
16-Aug-1951,ITALY,Diving (Hookah),M,,N,northern
09-May-1951,ITALY,,,,N,northern
01-May-1950,ITALY,Fishing on a boat,M,,N,northern
17-Aug-1949,ITALY,Swimming,M,17,,northern
10-Aug-1949,ITALY,Swimming,M,21,N,northern
06-Jul-1942,ITALY,Sculling,M,20,N,northern
07-Jul-1937,ITALY,,,,,northern
27-Aug-1934,ITALY,Fishing on a boat,M,,N,northern
23-Jul-1926,ITALY,Swimming,M,20,Y,northern
26-Aug-1913,ITALY,,,,,northern
25-Jul-1905,ITALY,,M,8,,northern
01-Jul-1904,ITALY,Swimming,M,,Y,northern
29-Aug-1902,ITALY,Swimming,M,,Y,northern
15-Jul-1902,ITALY,Fishing,M,,N,northern
17-Jul-1901,ITALY,Swimming,M,20,,northern
07-Jun-1899,ITALY,Fishing,M,,N,northern
04-May-1899,ITALY,Bathing,M,,Y,northern
22-Sep-1887,ITALY,Swimming,M,,N,northern
16-Mar-1877,ITALY,Paddling,M,,N,northern
01-Sep-1868,ITALY,,M,,Y,northern
06-Apr-1738,ITALY,Swimming,M,,Y,northern
28-Dec-2014,GREECE,,,,N,northern
30-Dec-1983,GREECE,Spearfishing,M,36,,northern
01-Jun-1963,GREECE,Swimming,F,42,Y,northern
03-Jul-1962,GREECE,,,,,northern
02-Jul-1954,GREECE,Swimming,M,,Y,northern
17-Aug-1951,GREECE,Swimming,M,18,N,northern
17-Aug-1951,GREECE,Swimming,F,16,Y,northern
22-Sep-1948,GREECE,Swimming,M,17,Y,northern
28-Jun-1937,GREECE,,,,Y,northern
29-Nov-1889,GREECE,,,,,northern
07-Sep-1876,GREECE,Diving for sponges,M,,Y,northern
29-Apr-1853,GREECE,Swimming,M,,N,northern
19-Jul-1847,GREECE,Swimming,M,19,Y,northern
8-May-1965,GREECE,Swimming,F,,Y,northern
23-May-2014,FRANCE,Scuba diving,M,,N,northern
26-Aug-2013,FRANCE,Longline fishing for sharks,M,50,N,northern
15-Jul-1894,FRANCE,Fishing,M,,Y,northern
24-Jun-1892,FRANCE,Fishing boat,,,,northern
08-Dec-1884,FRANCE,,F,,Y,northern
23-Jul-1874,FRANCE,Fishing,,,N,northern
18-Sep-1864,FRANCE,Dragging a shark,M,,N,northern
17-Feb-2014,PAPUA NEW GUINEA,Sailing,M,21,N,southern
20-Nov-2011,PAPUA NEW GUINEA,Scuba diving,M,,N,southern
11-Sep-2011,PAPUA NEW GUINEA,Kite Surfing,M,30,N,southern
13-Jun-2002,PAPUA NEW GUINEA,,,,N,southern
13-Jun-2002,PAPUA NEW GUINEA,Attempting to retreive a dinghy,,,Y,southern
21-May-2002,PAPUA NEW GUINEA,Collecting beche-de-mer,M,14,N,southern
30-Jun-2000,PAPUA NEW GUINEA,,M,,Y,southern
07-May-2000,PAPUA NEW GUINEA,Standing,M,9,N,southern
07-May-2000,PAPUA NEW GUINEA,Diving,M,,Y,southern
09-Feb-1996,PAPUA NEW GUINEA,,M,,Y,southern
09-Feb-1996,PAPUA NEW GUINEA,,,,N,southern
09-Feb-1996,PAPUA NEW GUINEA,Diving ,,14,Y,southern
04-Nov-1968,PAPUA NEW GUINEA,Wreck of the Storm King,,,,southern
11-Apr-1968,PAPUA NEW GUINEA,Swimming,M,7,Y,southern
17-Jan-1968,PAPUA NEW GUINEA,Swimming,,13,Y,southern
21-Dec-1967,PAPUA NEW GUINEA,Spearfishing,M,32,,southern
07-Sep-1967,PAPUA NEW GUINEA,Diving,,,UNKNOWN,southern
06-Sep-1967,PAPUA NEW GUINEA,Spearfishing,M,,Y,southern
01-Sep-1967,PAPUA NEW GUINEA,Spearfishing,M,23,Y,southern
01-Mar-1967,PAPUA NEW GUINEA,,M,14,N,southern
30-Oct-1966,PAPUA NEW GUINEA,Swimming,F,13,Y,southern
19-Oct-1966,PAPUA NEW GUINEA,Bathing,F,8,Y,southern
14-Jul-1966,PAPUA NEW GUINEA,Swimming,F,25,Y,southern
21-Sep-1965,PAPUA NEW GUINEA,Spearing fish,M,,N,southern
12-Sep-1965,PAPUA NEW GUINEA,Fishing (rod & line),M,,N,southern
10-Dec-1964,PAPUA NEW GUINEA,,M,,N,southern
09-Dec-1964,PAPUA NEW GUINEA,"Canoe swamped, swimming back to canoe",M,28,N,southern
17-Jun-1964,PAPUA NEW GUINEA,Fishing,M,,N,southern
07-Apr-1964,PAPUA NEW GUINEA,Fishing,M,,Y,southern
28-Mar-1964,PAPUA NEW GUINEA,"Canoe capsized with 10 occupants, 8 survived,  Hamilton swam off to seek help",M,32,Y,southern
06-Jan-1964,PAPUA NEW GUINEA,Fishing,M,,Y,southern
30-Nov-1963,PAPUA NEW GUINEA,Fishing / standing in waist deep water,F,18,N,southern
05-Nov-1963,PAPUA NEW GUINEA,Wading,M,,N,southern
01-Jun-1963,PAPUA NEW GUINEA,Fishing,M,30,N,southern
27-Feb-1963,PAPUA NEW GUINEA,Swimming,M,,N,southern
30-Aug-1962,PAPUA NEW GUINEA,Fishing,M,49,N,southern
01-Aug-1962,PAPUA NEW GUINEA,Spearfishing,M,(adult),Y,southern
10-Jun-1962,PAPUA NEW GUINEA,Washing,M,,Y,southern
24-Mar-1962,PAPUA NEW GUINEA,Swimming,M,10,Y,southern
23-Feb-1962,PAPUA NEW GUINEA,Swimming along a row of nets,M,,N,southern
11-Jan-1962,PAPUA NEW GUINEA,Spearfishing,M,24,N,southern
01-Aug-1961,PAPUA NEW GUINEA,"Fishing, two large sharks passed. He speared one and it bit him",M,,N,southern
01-Jun-1961,PAPUA NEW GUINEA,"Fishing, speared shark upset canoe & man fell in water",M,19,N,southern
22-Aug-1960,PAPUA NEW GUINEA,Free-diving,M,,N,southern
27-Jul-1960,PAPUA NEW GUINEA,Spearfishing,M,25,N,southern
02-Jul-1960,PAPUA NEW GUINEA,Fishing,M,,N,southern
01-May-1960,PAPUA NEW GUINEA,,,,Y,southern
19-Feb-1960,PAPUA NEW GUINEA,Spearfishing,M,26,Y,southern
30-Jan-1960,PAPUA NEW GUINEA,,M,,N,southern
26-Dec-1959,PAPUA NEW GUINEA,Swimming underneath house on pilings,,13,Y,southern
01-Nov-1959,PAPUA NEW GUINEA,Fishing,M,,N,southern
05-Oct-1959,PAPUA NEW GUINEA,,,,N,southern
16-Feb-1959,PAPUA NEW GUINEA,Fishing,M,,N,southern
27-Dec-1958,PAPUA NEW GUINEA,,,,N,southern
07-Nov-1958,PAPUA NEW GUINEA,Spearfishing,M,,Y,southern
01-Jul-1958,PAPUA NEW GUINEA,Swimming,M,38,Y,southern
07-Apr-1957,PAPUA NEW GUINEA,Diving from canoe,M,17,N,southern
26-Dec-1956,PAPUA NEW GUINEA,Spearfishing,M,19,Y,southern
24-Dec-1956,PAPUA NEW GUINEA,Spearfishing,M,16,Y,southern
20-Oct-1956,PAPUA NEW GUINEA,"Spearfishing, holding 5' speared fish",M,,N,southern
25-Aug-1956,PAPUA NEW GUINEA,Fishing ,M,34,Y,southern
20-Aug-1956,PAPUA NEW GUINEA,Fishing,M,,N,southern
16-Nov-1955,PAPUA NEW GUINEA,Swimming,M,8,N,southern
13-Apr-1955,PAPUA NEW GUINEA,Spearfishing or fishing,M,,N,southern
12-Apr-1955,PAPUA NEW GUINEA,Spearfishing,M,,N,southern
09-Dec-1954,PAPUA NEW GUINEA,Swimming near canoe,M,,Y,southern
26-May-1954,PAPUA NEW GUINEA,"Fishing / cleaning fish, dived into water to retrieve a lost fish",M,,Y,southern
15-Jan-1954,PAPUA NEW GUINEA,Crouching in the water,M,26,N,southern
12-Oct-1952,PAPUA NEW GUINEA,Fishing,M,,N,southern
02-Mar-194307-Mar-1943,PAPUA NEW GUINEA,"Known as The Battle of the Bismarck Sea :  8 Japanese destroyers guarding a convoy of 8 transports were attacked by 129 Allied fighters, 207 bombers & 3 squadrons of the Royal Australian Air Force. ",,,Y,southern
12-Apr-1939,PAPUA NEW GUINEA,Dived for a coin,M,9,Y,southern
24-Mar-1939,PAPUA NEW GUINEA,Dived for a coin,M,,Y,southern
04-Sep-1935,PAPUA NEW GUINEA,Swimming,M,,Y,southern
29-Oct-1926,PAPUA NEW GUINEA,Jumped into the water,M,,Y,southern
06-Sep-1926,PAPUA NEW GUINEA,Jumped out of canoe,M,,Y,southern
10-Mar-1925,PAPUA NEW GUINEA,Swimming,M,A.M.,Y,southern
02-Jun-1908,PAPUA NEW GUINEA,.,.,,Y,southern
07-Feb-2014,TRINIDAD & TOBAGO,Fishing,M,,N,northern
21-Jul-2012,TRINIDAD & TOBAGO,Swimming,M,24,,northern
13-Dec-2013,KIRIBATI,Attempting to remove fishing net from submerged object,M,35,N,ecuador
29-Nov-1929,KIRIBATI,"Sea Disaster, wreck of the  SS Norwich City",M,,Y,ecuador
14-Sep-1891,KIRIBATI,"Sea Disaster, canoes capsized in storm",,,Y,ecuador
15-Jun-1874,KIRIBATI,Escaping from blackbirding vessel,M,,Y,ecuador
29-Sep-2013,ISRAEL,Diving,M,27,N,northern
07-Sep-1974,ISRAEL,Swimming,F,20,N,northern
31-Aug-1962,ISRAEL,Fishing,M,,UNKNOWN,northern
24-Aug-1946,ISRAEL,Fishing,M,15,N,northern
05-Feb-1945,ISRAEL,Swimming,M,,N,northern
21-Jan-1935,ISRAEL,,,,,northern
27-Sep-1933,ISRAEL,Fishing,M,,N,northern
27-Jun-2013,JAMAICA,,M,20,,northern
12-Mar-2013,JAMAICA,Spearfishing,M,68,Y,northern
01-Feb-2013,JAMAICA,,M,18,N,northern
25-Apr-1980,JAMAICA,Spearfishing,M,,N,northern
12-Jun-1969,JAMAICA,Diving,M,27,N,northern
10-Jul-1963,JAMAICA,63' fishing boat Sno' Bay foundered,,,Y,northern
16-Feb-1961,JAMAICA,,M,,Y,northern
28-Nov-1951,JAMAICA,Fishing,M,81,N,northern
01-Feb-1941,JAMAICA,Seine netting,M,,N,northern
27-Sep-1931,JAMAICA,Diving off wharf,M,Teen,Y,northern
09-Apr-1928,JAMAICA,Diving,M,,Y,northern
20-Mar-1922,JAMAICA,Fishing,M,,N,northern
13-Mar-1922,JAMAICA,Standing,F,14,Y,northern
26-Sep-1914,JAMAICA,Fell overboard,M,,Y,northern
16-Nov-1906,JAMAICA,Fishing,M,,N,northern
08-Jan-1891,JAMAICA,boat capsized,M,,Y,northern
20-Jul-1888,JAMAICA,Probabable drowning,M,,,northern
20-May-1826,JAMAICA,Jumped overboard,M,,Y,northern
30-Dec-1823,JAMAICA,,,,,northern
25-Dec-1808,JAMAICA,Swimming,M,,Y,northern
12-Dec-1784,JAMAICA,Swimming,M,,Y,northern
27-Oct-1753,JAMAICA,Fell overboard,M,,Y,northern
29-Mar-2013,SEYCHELLES,Free diving,M,34,N,southern
16-Aug-2011,SEYCHELLES,Swimming or Snorkeling,M,30,Y,southern
01-Aug-2011,SEYCHELLES,Diving,M,36,Y,southern
09-May-2007,SEYCHELLES,Snorkeling,M,,N,southern
21-Mar-2013,BELIZE,Snorkeling,F,,N,northern
22-Aug-2006,BELIZE,Spearfishing,M,34,,northern
11-Oct-2012,NIGERIA,Bathing,F,38,N,northern
27-Nov-1913,NIGERIA,Boat swamped,M,,Y,northern
22-Jun-1893,NIGERIA,A barque wrecked,M,,Y,northern
15-Apr-1822,NIGERIA,,,,Y,northern
10-Sep-2012,TONGA,Swimming,F,29,N,southern
06-Sep-2010,TONGA,Swimming /  Whale Watching,M,24,N,southern
01-Feb-2006,TONGA,Swimming,F,24,Y,southern
13-Apr-2004,TONGA,Five men on makeshift raft after their 10 m fishing boat  capsized and sank in rough seas. Survivors rescued after  7.5 hours in the water,M,,Y,southern
13-Apr-2004,TONGA,Five men on makeshift raft after their 10 m fishing boat  capsized and sank in rough seas. Survivors rescued after  7.5 hours in the water,M,,Y,southern
27-Sep-2002,TONGA,Swimming,M, ,N,southern
12-Jul-2000,TONGA,Scuba diving,M,69,N,southern
19-Aug-1995,TONGA,Fishing,M,18,N,southern
01-Aug-1995,TONGA,Fishing,M,,,southern
19-Feb-1993,TONGA,Sea disaster,M,,N,southern
18-Feb-1993,TONGA,Sea disaster,M,,N,southern
09-Jan-1858,TONGA,Jumped overboard while intoxicated,M,,Y,southern
07-Aug-1852,TONGA,Fell overboard,M,,Y,southern
19-Jul-2012,CANADA,Surfing,F,23,,northern
05-Dec-2000,CANADA,Diving for sea urchins,M,30,N,northern
09-Jul-1953,CANADA,Fishing for lobsters,M,,N,northern
11-Aug-1936,CANADA,Fishing for cod,,,N,northern
02-Jul-1932,CANADA,"Fishing, hauling in fishing gear",M,,N,northern
08-Jan-1925,CANADA,"Diving, repairing water main at depth of 90'",M,,N,northern
27-Jun-1920,CANADA,Harpooned shark,,,N,northern
30-Aug-1891,CANADA,Knocked overboard,M,,Y,northern
14-Aug-1888,CANADA,The steamships Thingvalla and Geiser collided,M,,Y,northern
20-Apr-1874,CANADA,Fishing,M,,N,northern
28-Jun-2012,CROATIA,Swimming,,60,,northern
06-Oct-2008,CROATIA,Spearfishing,M,43,N,northern
10-Aug-1974,CROATIA,,M,21,Y,northern
07-Sep-1971,CROATIA,Swimming,M,34,Y,northern
16-Aug-1966,CROATIA,Swimming,M,33,Y,northern
24-Sep-1961,CROATIA,Swimming,M,19,Y,northern
12-Aug-1959,CROATIA,Fishing,M,,N,northern
01-Aug-1958,CROATIA,Swimming,F,,N,northern
26-Aug-1955,CROATIA,Swimming,F,32,Y,northern
02-Oct-1954,CROATIA,Boating,,,UNKNOWN,northern
01-Jul-1954,CROATIA,,,,,northern
01-Jul-1935,CROATIA,Swimming,F,22,Y,northern
21-Aug-1934,CROATIA,Swimming,F,18,Y,northern
15-Jul-1914,CROATIA,Washing clothes,F,,N,northern
07-Jul-1914,CROATIA,,M,,N,northern
03-Sep-1913,CROATIA,,M,,N,northern
25-Dec-1910,CROATIA,,M,,,northern
08-Jul-1908,CROATIA,Boating,F,,Y,northern
11-Sep-1907,CROATIA,Swimming,F,,Y,northern
12-Aug-1907,CROATIA,Swimming,F,,Y,northern
12-Aug-1907,CROATIA,Swimming,M,,Y,northern
14-Jul-1907,CROATIA,Swimming,F,,Y,northern
24-Aug-1902,CROATIA,Fishing,M,,N,northern
31-Jul-1900,CROATIA,Swimming,M,,Y,northern
16-Oct-1893,CROATIA,small boat,,,,northern
23-Oct-1888,CROATIA,,,,Y,northern
04-Jul-1888,CROATIA,,,,,northern
11-Sep-1887,CROATIA,,,,,northern
14-Nov-1874,CROATIA,Fishing,,,N,northern
07-Aug-1872,CROATIA,Fishing,M,,,northern
16-May-2012,FIJI,Spearfishing,M,20,N,southern
08-Apr-2011,FIJI,Diving,M,27,N,southern
21-Mar-2011,FIJI,Diving / fishing,M,30,N,southern
17-Dec-2010,FIJI,Surfing,M,,N,southern
15-Feb-2010,FIJI,Scuba diving,M,19,Y,southern
14-May-2008,FIJI,Night diving,M,28,Y,southern
09-Apr-2008,FIJI,Spearfishing,M,,N,southern
18-Mar-2006,FIJI,Surfing,M,21,N,southern
29-Sep-2003,FIJI,Wading to shore from his boat,M,40,Y,southern
11-Feb-2002,FIJI,,M,15,Y,southern
12-Dec-2000,FIJI,Swimming back from anchored sailboat,M,47,Y,southern
15-Jun-1997,FIJI,Snorkeling,F,47,N,southern
24-May-1995,FIJI,Sleeping in anchored boat,M,69,Y,southern
12-Nov-1992,FIJI,Scuba diving,M,30,N,southern
24-Mar-1990,FIJI,Swimming,M,30,N,southern
18-Dec-1967,FIJI,,M,27,N,southern
15-Nov-1967,FIJI,Freediving,M,21,N,southern
23-Jun-1964,FIJI,Spearfishing,M,23,N,southern
08-May-1964,FIJI,Spearfishing,M,35,Y,southern
17-Feb-1964,FIJI,Fishing,,,N,southern
14-Feb-1964,FIJI,Spearfishing,M,17,Y,southern
27-Jan-1964,FIJI,Spearfishing,,,Y,southern
04-Jan-1964,FIJI,Swimming,F,20,N,southern
28-Nov-1963,FIJI,Fishing,F,21,N,southern
25-Nov-1963,FIJI,Spearing fish,M,25,N,southern
08-Feb-1963,FIJI,Spearfishing,M,28,N,southern
30-Jan-1963,FIJI,Freediving,M,41,N,southern
02-Oct-1959,FIJI,Dived overboard to retrieve dinghy,M,,Y,southern
24-Feb-1957,FIJI,Spearfishing,M,,N,southern
21-Mar-1938,FIJI,Wading,M,,N,southern
26-Sep-1932,FIJI,Catching a turtle,M,,N,southern
20-Jun-1932,FIJI,Free diving with goggles,F,,Y,southern
28-Jul-1931,FIJI,Swimming,M,,N,southern
05-Jan-1929,FIJI,Diving for coins thrown from ship S.S. Moeraki,M,,Y,southern
15-Nov-1921,FIJI,Swimming,,,Y,southern
13-Jan-1912,FIJI,Washed overboard,M,7,Y,southern
13-Apr-1898,FIJI,The cutter Francis Adams foundered,M,,N,southern
06-Sep-1894,FIJI,Dangling feet in the water,F,,N,southern
23-May-1893,FIJI,Canoe swamped,F,,Y,southern
30-Aug-1879,FIJI,,M,,N,southern
15-Dec-1877,FIJI,,,,Y,southern
11-Mar-1877,FIJI,,M,15,N,southern
25-Nov-1856,FIJI,Swimming,M,,Y,southern
18-Sep-1840,FIJI,,M,,N,southern
03-Mar-2012,SAUDI ARABIA,Attempting to Kite surf from Egypt to Saudi Arabia,M,42,,northern
17-Sep-2011,KENYA,Swimming,M,17,Y,ecuador
24-Jul-2009,KENYA,Washing his feet,M,,Y,ecuador
25-Jan-1980,KENYA,Spearfishing,M,29,N,ecuador
16-Apr-1971,KENYA,Swimming,M,16,N,ecuador
06-Dec-1964,KENYA,Fishing with hand line tied to wrist & was pulled into the water,M,10,Y,ecuador
08-Jul-1958,KENYA,Swimming,M,21,Y,ecuador
13-Mar-1948,KENYA,,M,,Y,ecuador
13-May-1947,KENYA,Swimming,M,,N,ecuador
26-Aug-2011,RUSSIA,"Standing, collecting sea stars",M,,N,northern
18-Aug-2011,RUSSIA,Swimming,M,16,N,northern
17-Aug-2011,RUSSIA,Swimming,M,25,N,northern
30-Jul-2004,RUSSIA,Diving & fishing with net,M,,N,northern
10-Aug-2010,SOUTH KOREA,Swimming,F,16,N,northern
13-Jun-2005,SOUTH KOREA,Diving,F,38,N,northern
10-May-1996,SOUTH KOREA,Shell Diving,M,33,Y,northern
12-May-1995,SOUTH KOREA,Diving for abalone,F,44,Y,northern
27-May-1988,SOUTH KOREA,Shell diving,F,38,Y,northern
15-May-1986,SOUTH KOREA,Shell diving,M,,Y,northern
23-May-1981,SOUTH KOREA,Shell diving,F,27,Y,northern
15-Jun-2010,VIETNAM,Swimming,M,17,N,northern
18-May-2010,VIETNAM,Rescuing,F,58,N,northern
18-May-2010,VIETNAM,Swimming,F,60,N,northern
09-Jan-2010,VIETNAM,,F,,N,northern
09-Jan-2010,VIETNAM,,M,,N,northern
09-Jan-2010,VIETNAM,Bathing,M,,N,northern
18-Sep-2009,VIETNAM,,M,,N,northern
29-Jul-2009,VIETNAM,Swimming,F,41,N,northern
18-Jul-2009,VIETNAM,Swimming,M,57,N,northern
14-Jun-2009,VIETNAM,Fishing for sharks,M,,N,northern
11-Sep-1936,VIETNAM,Wreck of a sampam,M,,Y,northern
17-Jan-1868,VIETNAM,A junk foundered,M,,Y,northern
03-May-2010,MADAGASCAR,Scuba diving,M,59,N,southern
03-May-2005,MADAGASCAR,Fishing,M,,N,southern
11-May-2001,MADAGASCAR,,M,,,southern
20-Jul-1962,MADAGASCAR,Finning the shark,M,20,N,southern
18-Oct-2009,PANAMA,Wading,F,10,N,northern
27-Jul-2008,PANAMA,Swimming or surfing,M,,N,northern
03-Nov-1965,PANAMA,Argentine Air Force C-54,,,,northern
30-May-1964,PANAMA,Standing,M,47,N,northern
29-May-1960,PANAMA,"Spearfishing, free diving, possibly ascended into path of cruising shark",M,27,N,northern
01-Jul-1953,PANAMA,Retrieving bait box that had fallen overboard,M,19,N,northern
04-May-1944,PANAMA,Washed overboard by swell,M,,Y,northern
23-Sep-1943,PANAMA,Dived overboard to check propeller of US Navy motor torpedo boat,M,20,Y,northern
02-Aug-1937,PANAMA,Swimming,M,21,Y,northern
05-Jul-1935,PANAMA,"Fishing with dynamite, afterwards in water retrieving catch",M,14,Y,northern
04-Nov-1928,PANAMA,Swimming,M,17,Y,northern
24-Nov-1924,PANAMA,"Inebriated, woke from sleep and fell off deck into the water ",M,35,N,northern
22-Apr-1924,PANAMA,"Floating, after falling or jumping off the Standard Oil tanker Frederick W. Weller",M,21,N,northern
15-Nov-1916,PANAMA,,M,,N,northern
31-Mar-1910,PANAMA,Fell overboard from USS cruiser Tacoma,M,,Y,northern
23-Feb-1895,PANAMA,"Swimming, after sailboat capsized",M,,Y,northern
27-Jan-1864,PANAMA,Coming ashore on a hawser,M,,Y,northern
15-Sep-2009,SOMALIA,Fishing,M,,N,ecuador
30-Sep-1993,SOMALIA,Swimming,M,21,Y,ecuador
17-Mar-1984,SOMALIA,Murder,M,,,ecuador
18-Jul-2007,NORWAY,Scuba diving,M,48,N,northern
22-May-1818,NORWAY,,M,,,northern
22-Mar-2007,YEMEN,Murder,,,Y,northern
07-Jul-1955,YEMEN,Swimming,F,,Y,northern
20-Aug-1906,YEMEN,Diving around anchored liner,M,,N,northern
29-Jun-1901,YEMEN,Diving around anchored liner,M,,,northern
15-Jul-1898,YEMEN,Swimming at side of small boat,M,24,Y,northern
14-Jul-1898,YEMEN,Standing,M,22,Y,northern
09-Jun-1897,YEMEN,Wreck of the steamship Sultan of Bombay,,,Y,northern
14-Sep-1895,YEMEN,Diving for coins,M,,Y,northern
17-Jul-2005,LIBERIA,Swimming,M,,,northern
22-Jun-2005,VANUATU,Swimming,F,7,Y,southern
11-Nov-2004,VANUATU,Snorkeling,M,30s,N,southern
10-Dec-1994,VANUATU,,,,UNKNOWN,southern
19-Jun-1992,VANUATU,Swimming,F,21,N,southern
01-Apr-1987,VANUATU,Swimming,M,8,Y,southern
03-Jun-1984,VANUATU,Swimming,M,20s,Y,southern
21-Feb-1835,VANUATU,Bathing,M,,Y,southern
06-Apr-2005,HONDURAS,SCUBA Diving,F,,,northern
26-Sep-1930,HONDURAS,Swimming,M,,Y,northern
22-Dec-1887,HONDURAS,Fell oveboard from steamer Wanderer,M,33,Y,northern
25-Mar-2005,VENEZUELA,Surfing,M,,N,northern
21-Jan-2004,VENEZUELA,Swimming,M,,N,northern
21-Jan-2004,VENEZUELA,Spearfishing,M,40,N,northern
11-Apr-2003,VENEZUELA,Surfing,M,28,N,northern
5-Apr-1971,VENEZUELA,,M,14,Y,northern
5-Apr-1971,VENEZUELA,,M,66,Y,northern
27-Feb-1959,VENEZUELA,Fell into water while attempting to boat a swordfish,M,,N,northern
26-Dec-2004,SRI LANKA,"Swept out to sea by the tsunami, she clung  to a log for 24 hours",F,11,,northern
11-Sep-1896,SRI LANKA,Diving,M,,N,northern
22-May-1871,SRI LANKA,Bathing,M,,N,northern
11-May-1817,SRI LANKA,Swimming,M,22,Y,northern
22-Feb-1817,SRI LANKA,Conch diver,M,,N,northern
23-Jan-2004,URUGUAY,Surfing,M,21,N,southern
20-Oct-1883,URUGUAY,Fell overboard & rescuer,M,,Y,southern
12-Nov-2003,INDIA,Swimming or surfing,M,35,N,northern
10-Sep-1959,INDIA,,,,Y,northern
04-Feb-1955,INDIA,Fishing,M,25,N,northern
28-Jun-1946,INDIA,Bathing,M,14,N,northern
18-Feb-1944,INDIA,Bathing,M,12,Y,northern
26-Feb-1939,INDIA,Bathing/Swimming,M,,Y,northern
02-May-1938,INDIA,Bathing,,,Y,northern
15-Nov-1928,INDIA,,M,24,N,northern
27-May-1928,INDIA,,M,,,northern
20-Oct-1893,INDIA,Murder,M,,Y,northern
03-Oct-1889,INDIA,Swimming,M,,Y,northern
13-Jul-1888,INDIA,The Dwarka foundered,M,,Y,northern
15-May-1880,INDIA,,M,20,N,northern
14-May-1880,INDIA,Bathing in river,F,60,N,northern
02-May-1880,INDIA,Bathing in river,M,,Y,northern
02-May-1880,INDIA,Bathing,M,11,Y,northern
24-Dec-1879,INDIA,Swimming,M,23,Y,northern
24-Mar-1871,INDIA,Bathing,M,30,Y,northern
19-Jun-1870,INDIA,Bathing,M,40,N,northern
01-Jun-1870,INDIA,Bathing / standing,M,40,N,northern
18-May-1870,INDIA,Bathing,M,39,N,northern
11-May-1870,INDIA,Bathing,M,40,N,northern
13-May-1868,INDIA,Standing,M,35,Y,northern
02-Jul-1830,INDIA,Washing a dog,M,,Y,northern
30-Apr-1830,INDIA,Bathing,M,,Y,northern
15-Jun-1817,INDIA,Swimming,M,,Y,northern
07-Feb-1808,INDIA,Bathing,M,,Y,northern
28-Nov-2002,MICRONESIA,Scuba diving,M,,N,northern
07-Dec-1970,MICRONESIA,Fishing,M,,N,northern
28-Sep-1970,MICRONESIA,Diving,M,43,N,northern
08-Sep-2000,TANZANIA,Swimming,M,28,Y,southern
18-May-1968,TANZANIA,Schooner sank during a storm,,,,southern
24-Sep-1961,TANZANIA,Fishing,M,42,N,southern
09-May-1946,TANZANIA,Swimming ,M,,N,southern
23-Aug-1999,MARSHALL ISLANDS,Fishing,M,23,N,northern
02-Apr-1978,MARSHALL ISLANDS,Diving,M,25,N,northern
02-Apr-1978,MARSHALL ISLANDS,Diving,M,23,N,northern
01-Jan-1962,MARSHALL ISLANDS,Fishing with hand net in 2' of water,M,57,N,northern
02-Sep-1960,MARSHALL ISLANDS,Free diving / Spearfishing,M,,,northern
01-Sep-1960,MARSHALL ISLANDS,Free diving / Spearfishing,M,,,northern
